,report_date,case_status,number_of_cases,number_of_hospitalizations,number_of_deaths
39,2020-09-01T00:00:00.000,Probable,5321,66,133
40,2020-08-31T00:00:00.000,Confirmed,115334,9504,2447
41,2020-08-31T00:00:00.000,Probable,5260,65,133
42,2020-08-30T00:00:00.000,Confirmed,114514,9490,2436
43,2020-08-30T00:00:00.000,Probable,5233,65,133
44,2020-08-29T00:00:00.000,Confirmed,113623,9448,2435
45,2020-08-29T00:00:00.000,Probable,5186,64,133
46,2020-08-28T00:00:00.000,Confirmed,112446,9397,2417
47,2020-08-28T00:00:00.000,Probable,5146,63,133
48,2020-08-27T00:00:00.000,Confirmed,111484,9329,2394
49,2020-08-27T00:00:00.000,Probable,5095,62,133
50,2020-08-26T00:00:00.000,Confirmed,110437,9264,2382
51,2020-08-26T00:00:00.000,Probable,5021,62,133
52,2020-08-25T00:00:00.000,Confirmed,109679,9199,2370
53,2020-08-25T00:00:00.000,Probable,4956,60,124
54,2020-08-24T00:00:00.000,Confirmed,108767,9148,2352
55,2020-08-24T00:00:00.000,Probable,4863,59,119
56,2020-08-23T00:00:00.000,Confirmed,108112,9117,2348
57,2020-08-23T00:00:00.000,Probable,4854,59,119
58,2020-08-22T00:00:00.000,Confirmed,107268,9081,2324
59,2020-08-22T00:00:00.000,Probable,4804,58,119
60,2020-08-21T00:00:00.000,Confirmed,106177,9014,2319
61,2020-08-21T00:00:00.000,Probable,4683,57,117
62,2020-08-20T00:00:00.000,Confirmed,105289,8940,2310
63,2020-08-20T00:00:00.000,Probable,4593,58,117
64,2020-08-19T00:00:00.000,Confirmed,104475,8868,2293
65,2020-08-19T00:00:00.000,Probable,4544,57,117
66,2020-08-18T00:00:00.000,Confirmed,103809,8793,2278
67,2020-08-18T00:00:00.000,Probable,4473,56,118
68,2020-08-17T00:00:00.000,Confirmed,103016,8713,2268
69,2020-08-17T00:00:00.000,Probable,4405,54,117
70,2020-08-16T00:00:00.000,Confirmed,102299,8682,2266
71,2020-08-16T00:00:00.000,Probable,4388,55,115
72,2020-08-15T00:00:00.000,Confirmed,101448,8648,2265
73,2020-08-15T00:00:00.000,Probable,4302,53,116
74,2020-08-14T00:00:00.000,Confirmed,100603,8597,2255
75,2020-08-14T00:00:00.000,Probable,4235,53,115
76,2020-08-13T00:00:00.000,Confirmed,99428,8540,2248
77,2020-08-13T00:00:00.000,Probable,4194,52,115
78,2020-08-12T00:00:00.000,Confirmed,98374,8480,2238
79,2020-08-12T00:00:00.000,Probable,4147,52,114
80,2020-08-11T00:00:00.000,Confirmed,97712,8407,2232
81,2020-08-11T00:00:00.000,Probable,4033,51,112
82,2020-08-10T00:00:00.000,Confirmed,96807,8341,2215
83,2020-08-10T00:00:00.000,Probable,3942,50,112
84,2020-08-09T00:00:00.000,Confirmed,96167,8319,2214
85,2020-08-09T00:00:00.000,Probable,3919,50,112
86,2020-08-08T00:00:00.000,Confirmed,95326,8282,2211
87,2020-08-08T00:00:00.000,Probable,3863,50,111
88,2020-08-07T00:00:00.000,Confirmed,94141,8231,2208
89,2020-08-07T00:00:00.000,Probable,3741,50,109
90,2020-08-06T00:00:00.000,Confirmed,92244,8135,2191
91,2020-08-06T00:00:00.000,Probable,3623,48,108
92,2020-08-05T00:00:00.000,Confirmed,91473,8077,2164
93,2020-08-05T00:00:00.000,Probable,3576,49,110
94,2020-08-04T00:00:00.000,Confirmed,90728,8037,2134
95,2020-08-04T00:00:00.000,Probable,3523,48,110
96,2020-08-03T00:00:00.000,Confirmed,89602,7970,2108
97,2020-08-03T00:00:00.000,Probable,3504,48,110
98,2020-08-02T00:00:00.000,Confirmed,88324,7907,2108
99,2020-08-02T00:00:00.000,Probable,3458,48,110
100,2020-08-01T00:00:00.000,Confirmed,87367,7862,2105
101,2020-08-01T00:00:00.000,Probable,3434,48,110
102,2020-07-31T00:00:00.000,Confirmed,86501,7820,2067
103,2020-07-31T00:00:00.000,Probable,3387,46,107
104,2020-07-30T00:00:00.000,Confirmed,85546,7740,2035
105,2020-07-30T00:00:00.000,Probable,3358,46,106
106,2020-07-29T00:00:00.000,Confirmed,84700,7692,2020
107,2020-07-29T00:00:00.000,Probable,3293,46,105
108,2020-07-28T00:00:00.000,Confirmed,83732,7640,1991
109,2020-07-28T00:00:00.000,Probable,3262,46,104
110,2020-07-27T00:00:00.000,Confirmed,82871,7600,1978
111,2020-07-27T00:00:00.000,Probable,3201,47,104
112,2020-07-26T00:00:00.000,Confirmed,81393,7546,1975
113,2020-07-26T00:00:00.000,Probable,3174,47,103
114,2020-07-25T00:00:00.000,Confirmed,80480,7524,1972
115,2020-07-25T00:00:00.000,Probable,3129,46,103
116,2020-07-24T00:00:00.000,Confirmed,79253,7472,1964
117,2020-07-24T00:00:00.000,Probable,3111,43,103
118,2020-07-23T00:00:00.000,Confirmed,78182,7394,1951
119,2020-07-23T00:00:00.000,Probable,3055,43,103
120,2020-07-22T00:00:00.000,Confirmed,77380,7307,1948
121,2020-07-22T00:00:00.000,Probable,3013,44,103
122,2020-07-21T00:00:00.000,Confirmed,76427,7223,1945
123,2020-07-21T00:00:00.000,Probable,2944,44,103
124,2020-07-20T00:00:00.000,Confirmed,75415,7157,1927
125,2020-07-20T00:00:00.000,Probable,2960,44,104
126,2020-07-19T00:00:00.000,Confirmed,74490,7121,1923
127,2020-07-19T00:00:00.000,Probable,2940,44,104
128,2020-07-18T00:00:00.000,Confirmed,73420,7102,1921
129,2020-07-18T00:00:00.000,Probable,2953,45,104
130,2020-07-17T00:00:00.000,Confirmed,72516,7040,1909
131,2020-07-17T00:00:00.000,Probable,2917,47,104
132,2020-07-16T00:00:00.000,Confirmed,71570,6975,1903
133,2020-07-16T00:00:00.000,Probable,2861,45,104
134,2020-07-15T00:00:00.000,Confirmed,70669,6859,1882
135,2020-07-15T00:00:00.000,Probable,2858,46,110
136,2020-07-14T00:00:00.000,Confirmed,69610,6771,1870
137,2020-07-14T00:00:00.000,Probable,2833,46,107
138,2020-07-13T00:00:00.000,Confirmed,68814,6720,1861
139,2020-07-13T00:00:00.000,Probable,2828,45,107
140,2020-07-12T00:00:00.000,Confirmed,67830,6699,1859
141,2020-07-12T00:00:00.000,Probable,2840,45,107
142,2020-07-11T00:00:00.000,Confirmed,66963,6663,1857
143,2020-07-11T00:00:00.000,Probable,2819,44,105
144,2020-07-10T00:00:00.000,Confirmed,66095,6632,1853
145,2020-07-10T00:00:00.000,Probable,2836,43,105
146,2020-07-09T00:00:00.000,Confirmed,65191,6582,1832
147,2020-07-09T00:00:00.000,Probable,2797,43,105
148,2020-07-08T00:00:00.000,Confirmed,64583,6534,1799
149,2020-07-08T00:00:00.000,Probable,2792,43,106
150,2020-07-07T00:00:00.000,Confirmed,63950,6470,1775
151,2020-07-07T00:00:00.000,Probable,2790,42,106
152,2020-07-06T00:00:00.000,Confirmed,63339,6394,1747
153,2020-07-06T00:00:00.000,Probable,2763,41,106
154,2020-07-05T00:00:00.000,Confirmed,62981,6377,1746
155,2020-07-05T00:00:00.000,Probable,2767,41,107
156,2020-07-04T00:00:00.000,Confirmed,62400,6370,1745
157,2020-07-04T00:00:00.000,Probable,2709,35,104
158,2020-07-03T00:00:00.000,Confirmed,61690,6348,1741
159,2020-07-03T00:00:00.000,Probable,2703,34,104
160,2020-07-02T00:00:00.000,Confirmed,61039,6298,1712
161,2020-07-02T00:00:00.000,Probable,2696,35,104
162,2020-07-01T00:00:00.000,Confirmed,60528,6228,1681
163,2020-07-01T00:00:00.000,Probable,2675,34,105
164,2020-06-30T00:00:00.000,Confirmed,60124,6169,1658
165,2020-06-30T00:00:00.000,Probable,2663,34,105
166,2020-06-29T00:00:00.000,Confirmed,59522,6128,1635
167,2020-06-29T00:00:00.000,Probable,2667,36,105
168,2020-06-28T00:00:00.000,Confirmed,59071,6100,1628
169,2020-06-28T00:00:00.000,Probable,2665,36,104
170,2020-06-27T00:00:00.000,Confirmed,58611,6084,1620
171,2020-06-27T00:00:00.000,Probable,2636,36,104
172,2020-06-26T00:00:00.000,Confirmed,57977,6035,1596
173,2020-06-26T00:00:00.000,Probable,2593,36,104
174,2020-06-25T00:00:00.000,Confirmed,57384,5961,1572
175,2020-06-25T00:00:00.000,Probable,2562,34,103
176,2020-06-24T00:00:00.000,Confirmed,56956,5922,1559
177,2020-06-24T00:00:00.000,Probable,2558,33,102
178,2020-06-23T00:00:00.000,Confirmed,56452,5881,1542
179,2020-06-23T00:00:00.000,Probable,2542,32,103
180,2020-06-22T00:00:00.000,Confirmed,55949,5837,1517
181,2020-06-22T00:00:00.000,Probable,2516,32,103
182,2020-06-21T00:00:00.000,Confirmed,55504,5808,1508
183,2020-06-21T00:00:00.000,Probable,2490,32,103
184,2020-06-20T00:00:00.000,Confirmed,54953,5775,1504
185,2020-06-20T00:00:00.000,Probable,2490,32,103
186,2020-06-19T00:00:00.000,Confirmed,54312,5765,1499
187,2020-06-19T00:00:00.000,Probable,2481,32,103
188,2020-06-18T00:00:00.000,Confirmed,53769,5713,1482
189,2020-06-18T00:00:00.000,Probable,2469,31,104
190,2020-06-17T00:00:00.000,Confirmed,53318,5661,1478
191,2020-06-17T00:00:00.000,Probable,2457,31,105
192,2020-06-16T00:00:00.000,Confirmed,52917,5614,1465
193,2020-06-16T00:00:00.000,Probable,2414,29,105
194,2020-06-15T00:00:00.000,Confirmed,52460,5557,1444
195,2020-06-15T00:00:00.000,Probable,2426,31,108
196,2020-06-14T00:00:00.000,Confirmed,52103,5506,1438
197,2020-06-14T00:00:00.000,Probable,2403,30,108
198,2020-06-13T00:00:00.000,Confirmed,51499,5482,1435
199,2020-06-13T00:00:00.000,Probable,2370,29,106
200,2020-06-12T00:00:00.000,Confirmed,50853,5417,1426
201,2020-06-12T00:00:00.000,Probable,2358,28,108
202,2020-06-11T00:00:00.000,Confirmed,50275,5331,1413
203,2020-06-11T00:00:00.000,Probable,2372,29,107
204,2020-06-10T00:00:00.000,Confirmed,49785,5240,1408
205,2020-06-10T00:00:00.000,Probable,2392,32,106
206,2020-06-09T00:00:00.000,Confirmed,49362,5172,1391
207,2020-06-09T00:00:00.000,Probable,2376,31,105
208,2020-06-08T00:00:00.000,Confirmed,48879,5112,1373
209,2020-06-08T00:00:00.000,Probable,2372,31,104
210,2020-06-07T00:00:00.000,Confirmed,48349,5075,1369
211,2020-06-07T00:00:00.000,Probable,2332,31,103
212,2020-06-06T00:00:00.000,Confirmed,47123,5024,1357
213,2020-06-06T00:00:00.000,Probable,2274,30,103
214,2020-06-05T00:00:00.000,Confirmed,46281,4978,1350
215,2020-06-05T00:00:00.000,Probable,2251,30,103
216,2020-06-04T00:00:00.000,Confirmed,45620,4925,1338
217,2020-06-04T00:00:00.000,Probable,2236,32,107
218,2020-06-03T00:00:00.000,Confirmed,44715,4852,1322
219,2020-06-03T00:00:00.000,Probable,2190,32,106
220,2020-06-02T00:00:00.000,Confirmed,44069,4738,1300
221,2020-06-02T00:00:00.000,Probable,2170,32,107
222,2020-06-01T00:00:00.000,Confirmed,43247,4660,1282
223,2020-06-01T00:00:00.000,Probable,2151,34,110
224,2020-05-31T00:00:00.000,Confirmed,42499,4611,1274
225,2020-05-31T00:00:00.000,Probable,2108,32,101
226,2020-05-30T00:00:00.000,Confirmed,41529,4570,1269
227,2020-05-30T00:00:00.000,Probable,2082,31,101
228,2020-05-29T00:00:00.000,Confirmed,40477,4497,1258
229,2020-05-29T00:00:00.000,Probable,2056,32,100
230,2020-05-28T00:00:00.000,Confirmed,39393,4410,1236
231,2020-05-28T00:00:00.000,Probable,2008,32,102
232,2020-05-27T00:00:00.000,Confirmed,38276,4351,1202
233,2020-05-27T00:00:00.000,Probable,1973,34,79
234,2020-05-26T00:00:00.000,Confirmed,37440,4294,1175
235,2020-05-26T00:00:00.000,Probable,1902,31,61
236,2020-05-25T00:00:00.000,Confirmed,35890,4239,1158
237,2020-05-25T00:00:00.000,Probable,1837,30,50
238,2020-05-24T00:00:00.000,Confirmed,34451,4185,1135
239,2020-05-24T00:00:00.000,Probable,1793,29,36
240,2020-05-23T00:00:00.000,Confirmed,33962,4153,1123
241,2020-05-23T00:00:00.000,Probable,1787,28,36
242,2020-05-22T00:00:00.000,Confirmed,33208,4117,1100
243,2020-05-22T00:00:00.000,Probable,1742,28,36
244,2020-05-21T00:00:00.000,Confirmed,32428,4066,1064
245,2020-05-21T00:00:00.000,Probable,1709,27,35
246,2020-05-20T00:00:00.000,Confirmed,31247,3951,1040
247,2020-05-20T00:00:00.000,Probable,1661,28,34
248,2020-05-19T00:00:00.000,Confirmed,30539,3876,1007
249,2020-05-19T00:00:00.000,Probable,1606,28,34
250,2020-05-18T00:00:00.000,Confirmed,29591,3796,980
251,2020-05-18T00:00:00.000,Probable,1549,26,34
252,2020-05-17T00:00:00.000,Confirmed,28901,3749,975
253,2020-05-17T00:00:00.000,Probable,1487,26,34
254,2020-05-16T00:00:00.000,Confirmed,28233,3697,968
255,2020-05-16T00:00:00.000,Probable,1450,27,34
256,2020-05-15T00:00:00.000,Confirmed,27293,3630,944
257,2020-05-15T00:00:00.000,Probable,1379,27,33
258,2020-05-14T00:00:00.000,Confirmed,26469,3568,927
259,2020-05-14T00:00:00.000,Probable,1344,24,28
260,2020-05-13T00:00:00.000,Confirmed,25431,3498,899
261,2020-05-13T00:00:00.000,Probable,1315,22,28
262,2020-05-12T00:00:00.000,Confirmed,24601,3373,864
263,2020-05-12T00:00:00.000,Probable,1199,22,27
264,2020-05-11T00:00:00.000,Confirmed,23889,3278,823
265,2020-05-11T00:00:00.000,Probable,1181,22,27
266,2020-05-10T00:00:00.000,Confirmed,22962,3190,813
267,2020-05-10T00:00:00.000,Probable,1119,21,26
268,2020-05-09T00:00:00.000,Confirmed,22086,3143,801
269,2020-05-09T00:00:00.000,Probable,1110,21,26
270,2020-05-08T00:00:00.000,Confirmed,21274,3039,787
271,2020-05-08T00:00:00.000,Probable,1068,20,25
272,2020-05-07T00:00:00.000,Confirmed,20537,2934,745
273,2020-05-07T00:00:00.000,Probable,1033,21,24
274,2020-05-05T00:00:00.000,Confirmed,19357,2754,690
275,2020-05-05T00:00:00.000,Probable,899,19,23
276,2020-05-04T00:00:00.000,Confirmed,18640,2681,662
277,2020-05-04T00:00:00.000,Probable,852,19,22
278,2020-05-03T00:00:00.000,Confirmed,17873,2613,644
279,2020-05-03T00:00:00.000,Probable,798,14,16
280,2020-05-02T00:00:00.000,Confirmed,16979,2510,607
281,2020-05-02T00:00:00.000,Probable,752,9,9
282,2020-05-01T00:00:00.000,Confirmed,16109,2407,572
283,2020-05-01T00:00:00.000,Probable,792,9,9
284,2020-04-30T00:00:00.000,Confirmed,15180,2313,543
285,2020-04-30T00:00:00.000,Probable,666,9,9
286,2020-04-29T00:00:00.000,Confirmed,14328,2252,513
287,2020-04-29T00:00:00.000,Probable,633,7,9
288,2020-04-28T00:00:00.000,Confirmed,13794,2158,487
289,2020-04-28T00:00:00.000,Probable,545,7,5
290,2020-04-27T00:00:00.000,Confirmed,13036,2059,454
291,2020-04-27T00:00:00.000,Probable,499,7,4
292,2020-04-26T00:00:00.000,Confirmed,12488,2007,444
293,2020-04-26T00:00:00.000,Probable,482,7,4
294,2020-04-25T00:00:00.000,Confirmed,11902,1935,432
295,2020-04-25T00:00:00.000,Probable,464,7,4
296,2020-04-24T00:00:00.000,Confirmed,11169,1829,407
297,2020-04-24T00:00:00.000,Probable,425,8,3
298,2020-04-23T00:00:00.000,Confirmed,10627,1743,370
299,2020-04-23T00:00:00.000,Probable,371,10,2
300,2020-04-22T00:00:00.000,Confirmed,9952,1656,347
301,2020-04-22T00:00:00.000,Probable,314,3,2
302,2020-04-21T00:00:00.000,Confirmed,9451,1578,321
303,2020-04-21T00:00:00.000,Probable,179,3,3
