,report_date,case_status,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-11-07T00:00:00.000,Confirmed,175187,12846,3439
1,2020-11-07T00:00:00.000,Probable,15686,176,265
2,2020-11-06T00:00:00.000,Confirmed,173645,12762,3432
3,2020-11-06T00:00:00.000,Probable,15125,174,250
4,2020-11-05T00:00:00.000,Confirmed,172418,12695,3426
5,2020-11-05T00:00:00.000,Probable,14784,170,262
6,2020-11-04T00:00:00.000,Confirmed,171426,12631,3416
7,2020-11-04T00:00:00.000,Probable,14410,166,261
8,2020-11-03T00:00:00.000,Confirmed,170577,12583,3408
9,2020-11-03T00:00:00.000,Probable,14102,156,258
10,2020-11-02T00:00:00.000,Confirmed,169512,12522,3402
11,2020-11-02T00:00:00.000,Probable,13906,152,256
12,2020-11-01T00:00:00.000,Confirmed,168675,12495,3399
13,2020-11-01T00:00:00.000,Probable,13717,152,256
14,2020-10-31T00:00:00.000,Confirmed,167703,12452,3398
15,2020-10-31T00:00:00.000,Probable,13487,152,256
16,2020-10-30T00:00:00.000,Confirmed,166551,12368,3391
17,2020-10-30T00:00:00.000,Probable,13088,143,252
18,2020-10-29T00:00:00.000,Confirmed,165384,12314,3384
19,2020-10-29T00:00:00.000,Probable,12799,140,252
20,2020-10-28T00:00:00.000,Confirmed,164308,12248,3364
21,2020-10-28T00:00:00.000,Probable,12446,136,252
22,2020-10-27T00:00:00.000,Confirmed,163339,12190,3350
23,2020-10-27T00:00:00.000,Probable,12070,130,250
24,2020-10-26T00:00:00.000,Confirmed,162427,12132,3331
25,2020-10-26T00:00:00.000,Probable,11848,128,250
26,2020-10-25T00:00:00.000,Confirmed,161668,12107,3329
27,2020-10-25T00:00:00.000,Probable,11703,126,250
28,2020-10-24T00:00:00.000,Confirmed,160843,12075,3328
29,2020-10-24T00:00:00.000,Probable,11529,123,250
30,2020-10-23T00:00:00.000,Confirmed,160004,12018,3293
31,2020-10-23T00:00:00.000,Probable,11280,122,246
32,2020-10-22T00:00:00.000,Confirmed,159060,11953,3274
33,2020-10-22T00:00:00.000,Probable,11044,120,250
34,2020-10-21T00:00:00.000,Confirmed,157998,11896,3266
35,2020-10-21T00:00:00.000,Probable,10774,114,249
36,2020-10-20T00:00:00.000,Confirmed,157213,11845,3236
37,2020-10-20T00:00:00.000,Probable,10541,110,249
38,2020-10-19T00:00:00.000,Confirmed,156439,11777,3209
39,2020-10-19T00:00:00.000,Probable,10389,105,248
40,2020-10-18T00:00:00.000,Confirmed,155838,11756,3186
41,2020-10-18T00:00:00.000,Probable,10300,105,247
42,2020-10-17T00:00:00.000,Confirmed,155068,11726,3175
43,2020-10-17T00:00:00.000,Probable,10170,105,247
44,2020-10-16T00:00:00.000,Confirmed,154126,11675,3161
45,2020-10-16T00:00:00.000,Probable,9998,105,247
46,2020-10-15T00:00:00.000,Confirmed,153117,11602,3149
47,2020-10-15T00:00:00.000,Probable,9824,102,239
48,2020-10-14T00:00:00.000,Confirmed,152039,11526,3141
49,2020-10-14T00:00:00.000,Probable,9571,102,240
50,2020-10-13T00:00:00.000,Confirmed,151357,11497,3132
51,2020-10-13T00:00:00.000,Probable,9448,101,240
52,2020-10-12T00:00:00.000,Confirmed,150321,11453,3122
53,2020-10-12T00:00:00.000,Probable,9249,100,239
54,2020-10-11T00:00:00.000,Confirmed,149631,11421,3120
55,2020-10-11T00:00:00.000,Probable,9085,98,238
56,2020-10-10T00:00:00.000,Confirmed,148933,11405,3116
57,2020-10-10T00:00:00.000,Probable,8972,96,238
58,2020-10-09T00:00:00.000,Confirmed,147928,11352,3110
59,2020-10-09T00:00:00.000,Probable,8721,95,234
60,2020-10-08T00:00:00.000,Confirmed,146957,11299,3097
61,2020-10-08T00:00:00.000,Probable,8578,94,231
62,2020-10-07T00:00:00.000,Confirmed,145462,11252,3088
63,2020-10-07T00:00:00.000,Probable,8229,93,215
64,2020-10-06T00:00:00.000,Confirmed,144987,11222,3077
65,2020-10-06T00:00:00.000,Probable,8195,94,214
66,2020-10-05T00:00:00.000,Confirmed,144439,11167,3063
67,2020-10-05T00:00:00.000,Probable,8118,92,213
68,2020-10-04T00:00:00.000,Confirmed,143883,11130,3060
69,2020-10-04T00:00:00.000,Probable,7987,91,213
70,2020-10-03T00:00:00.000,Confirmed,142923,11102,3057
71,2020-10-03T00:00:00.000,Probable,7880,89,213
72,2020-10-02T00:00:00.000,Confirmed,141850,11051,3037
73,2020-10-02T00:00:00.000,Probable,7837,89,213
74,2020-10-01T00:00:00.000,Confirmed,140990,11006,3015
75,2020-10-01T00:00:00.000,Probable,7731,86,213
76,2020-09-30T00:00:00.000,Confirmed,140614,10956,2995
77,2020-09-30T00:00:00.000,Probable,7657,85,213
78,2020-09-29T00:00:00.000,Confirmed,139961,10894,2976
79,2020-09-29T00:00:00.000,Probable,7555,84,211
80,2020-09-28T00:00:00.000,Confirmed,139144,10832,2962
81,2020-09-28T00:00:00.000,Probable,7449,84,210
82,2020-09-27T00:00:00.000,Confirmed,138734,10804,2951
83,2020-09-27T00:00:00.000,Probable,7410,85,208
84,2020-09-26T00:00:00.000,Confirmed,138173,10778,2937
85,2020-09-26T00:00:00.000,Probable,7235,85,207
86,2020-09-25T00:00:00.000,Confirmed,137283,10721,2930
87,2020-09-25T00:00:00.000,Probable,7150,85,206
88,2020-09-24T00:00:00.000,Confirmed,136448,10684,2907
89,2020-09-24T00:00:00.000,Probable,7044,85,206
90,2020-09-23T00:00:00.000,Confirmed,135626,10634,2882
91,2020-09-23T00:00:00.000,Probable,6964,84,207
92,2020-09-22T00:00:00.000,Confirmed,135101,10592,2853
93,2020-09-22T00:00:00.000,Probable,6909,83,207
94,2020-09-21T00:00:00.000,Confirmed,134301,10531,2816
95,2020-09-21T00:00:00.000,Probable,6837,82,205
96,2020-09-20T00:00:00.000,Confirmed,133722,10510,2811
97,2020-09-20T00:00:00.000,Probable,6789,81,204
98,2020-09-19T00:00:00.000,Confirmed,132966,10484,2787
99,2020-09-19T00:00:00.000,Probable,6689,78,203
100,2020-09-18T00:00:00.000,Confirmed,132090,10445,2755
101,2020-09-18T00:00:00.000,Probable,6612,75,194
102,2020-09-17T00:00:00.000,Confirmed,130960,10393,2734
103,2020-09-17T00:00:00.000,Probable,6500,71,186
104,2020-09-16T00:00:00.000,Confirmed,129963,10318,2711
105,2020-09-16T00:00:00.000,Probable,6396,71,173
106,2020-09-15T00:00:00.000,Confirmed,129259,10267,2691
107,2020-09-15T00:00:00.000,Probable,6255,70,148
108,2020-09-14T00:00:00.000,Confirmed,128400,10223,2607
109,2020-09-14T00:00:00.000,Probable,6171,70,136
110,2020-09-13T00:00:00.000,Confirmed,127672,10175,2591
111,2020-09-13T00:00:00.000,Probable,6142,69,133
112,2020-09-12T00:00:00.000,Confirmed,126850,10149,2589
113,2020-09-12T00:00:00.000,Probable,6090,69,133
114,2020-09-11T00:00:00.000,Confirmed,125703,10085,2578
115,2020-09-11T00:00:00.000,Probable,5937,70,133
116,2020-09-10T00:00:00.000,Confirmed,124619,10015,2575
117,2020-09-10T00:00:00.000,Probable,5906,70,133
118,2020-09-09T00:00:00.000,Confirmed,123488,9938,2564
119,2020-09-09T00:00:00.000,Probable,5801,70,133
120,2020-09-08T00:00:00.000,Confirmed,122711,9863,2553
121,2020-09-08T00:00:00.000,Probable,5696,69,133
122,2020-09-07T00:00:00.000,Confirmed,121919,9833,2551
123,2020-09-07T00:00:00.000,Probable,5652,69,133
124,2020-09-06T00:00:00.000,Confirmed,121317,9812,2545
125,2020-09-06T00:00:00.000,Probable,5609,69,133
126,2020-09-05T00:00:00.000,Confirmed,120191,9781,2544
127,2020-09-05T00:00:00.000,Probable,5536,68,133
128,2020-09-04T00:00:00.000,Confirmed,119259,9730,2529
129,2020-09-04T00:00:00.000,Probable,5520,68,133
130,2020-09-03T00:00:00.000,Confirmed,118190,9673,2519
131,2020-09-03T00:00:00.000,Probable,5478,68,133
132,2020-09-02T00:00:00.000,Confirmed,117141,9610,2508
133,2020-09-02T00:00:00.000,Probable,5401,68,133
134,2020-09-01T00:00:00.000,Confirmed,116294,9555,2479
135,2020-09-01T00:00:00.000,Probable,5321,66,133
136,2020-08-31T00:00:00.000,Confirmed,115334,9504,2447
137,2020-08-31T00:00:00.000,Probable,5260,65,133
138,2020-08-30T00:00:00.000,Confirmed,114514,9490,2436
139,2020-08-30T00:00:00.000,Probable,5233,65,133
140,2020-08-29T00:00:00.000,Confirmed,113623,9448,2435
141,2020-08-29T00:00:00.000,Probable,5186,64,133
142,2020-08-28T00:00:00.000,Confirmed,112446,9397,2417
143,2020-08-28T00:00:00.000,Probable,5146,63,133
144,2020-08-27T00:00:00.000,Confirmed,111484,9329,2394
145,2020-08-27T00:00:00.000,Probable,5095,62,133
146,2020-08-26T00:00:00.000,Confirmed,110437,9264,2382
147,2020-08-26T00:00:00.000,Probable,5021,62,133
148,2020-08-25T00:00:00.000,Confirmed,109679,9199,2370
149,2020-08-25T00:00:00.000,Probable,4956,60,124
150,2020-08-24T00:00:00.000,Confirmed,108767,9148,2352
151,2020-08-24T00:00:00.000,Probable,4863,59,119
152,2020-08-23T00:00:00.000,Confirmed,108112,9117,2348
153,2020-08-23T00:00:00.000,Probable,4854,59,119
154,2020-08-22T00:00:00.000,Confirmed,107268,9081,2324
155,2020-08-22T00:00:00.000,Probable,4804,58,119
156,2020-08-21T00:00:00.000,Confirmed,106177,9014,2319
157,2020-08-21T00:00:00.000,Probable,4683,57,117
158,2020-08-20T00:00:00.000,Confirmed,105289,8940,2310
