,report_date,case_status,number_of_cases,number_of_hospitalizations,number_of_deaths
152,2020-09-20T00:00:00.000,Confirmed,133722,10510,2811
153,2020-09-20T00:00:00.000,Probable,6789,81,204
154,2020-09-19T00:00:00.000,Confirmed,132966,10484,2787
155,2020-09-19T00:00:00.000,Probable,6689,78,203
156,2020-09-18T00:00:00.000,Confirmed,132090,10445,2755
157,2020-09-18T00:00:00.000,Probable,6612,75,194
158,2020-09-17T00:00:00.000,Confirmed,130960,10393,2734
159,2020-09-17T00:00:00.000,Probable,6500,71,186
160,2020-09-16T00:00:00.000,Confirmed,129963,10318,2711
161,2020-09-16T00:00:00.000,Probable,6396,71,173
162,2020-09-15T00:00:00.000,Confirmed,129259,10267,2691
163,2020-09-15T00:00:00.000,Probable,6255,70,148
164,2020-09-14T00:00:00.000,Confirmed,128400,10223,2607
165,2020-09-14T00:00:00.000,Probable,6171,70,136
166,2020-09-13T00:00:00.000,Confirmed,127672,10175,2591
167,2020-09-13T00:00:00.000,Probable,6142,69,133
168,2020-09-12T00:00:00.000,Confirmed,126850,10149,2589
169,2020-09-12T00:00:00.000,Probable,6090,69,133
170,2020-09-11T00:00:00.000,Confirmed,125703,10085,2578
171,2020-09-11T00:00:00.000,Probable,5937,70,133
172,2020-09-10T00:00:00.000,Confirmed,124619,10015,2575
173,2020-09-10T00:00:00.000,Probable,5906,70,133
174,2020-09-09T00:00:00.000,Confirmed,123488,9938,2564
175,2020-09-09T00:00:00.000,Probable,5801,70,133
176,2020-09-08T00:00:00.000,Confirmed,122711,9863,2553
177,2020-09-08T00:00:00.000,Probable,5696,69,133
178,2020-09-07T00:00:00.000,Confirmed,121919,9833,2551
179,2020-09-07T00:00:00.000,Probable,5652,69,133
180,2020-09-06T00:00:00.000,Confirmed,121317,9812,2545
181,2020-09-06T00:00:00.000,Probable,5609,69,133
182,2020-09-05T00:00:00.000,Confirmed,120191,9781,2544
183,2020-09-05T00:00:00.000,Probable,5536,68,133
184,2020-09-04T00:00:00.000,Confirmed,119259,9730,2529
185,2020-09-04T00:00:00.000,Probable,5520,68,133
186,2020-09-03T00:00:00.000,Confirmed,118190,9673,2519
187,2020-09-03T00:00:00.000,Probable,5478,68,133
188,2020-09-02T00:00:00.000,Confirmed,117141,9610,2508
189,2020-09-02T00:00:00.000,Probable,5401,68,133
190,2020-09-01T00:00:00.000,Confirmed,116294,9555,2479
191,2020-09-01T00:00:00.000,Probable,5321,66,133
192,2020-08-31T00:00:00.000,Confirmed,115334,9504,2447
193,2020-08-31T00:00:00.000,Probable,5260,65,133
194,2020-08-30T00:00:00.000,Confirmed,114514,9490,2436
195,2020-08-30T00:00:00.000,Probable,5233,65,133
196,2020-08-29T00:00:00.000,Confirmed,113623,9448,2435
197,2020-08-29T00:00:00.000,Probable,5186,64,133
198,2020-08-28T00:00:00.000,Confirmed,112446,9397,2417
199,2020-08-28T00:00:00.000,Probable,5146,63,133
200,2020-08-27T00:00:00.000,Confirmed,111484,9329,2394
201,2020-08-27T00:00:00.000,Probable,5095,62,133
202,2020-08-26T00:00:00.000,Confirmed,110437,9264,2382
203,2020-08-26T00:00:00.000,Probable,5021,62,133
204,2020-08-25T00:00:00.000,Confirmed,109679,9199,2370
205,2020-08-25T00:00:00.000,Probable,4956,60,124
206,2020-08-24T00:00:00.000,Confirmed,108767,9148,2352
207,2020-08-24T00:00:00.000,Probable,4863,59,119
208,2020-08-23T00:00:00.000,Confirmed,108112,9117,2348
209,2020-08-23T00:00:00.000,Probable,4854,59,119
210,2020-08-22T00:00:00.000,Confirmed,107268,9081,2324
211,2020-08-22T00:00:00.000,Probable,4804,58,119
212,2020-08-21T00:00:00.000,Confirmed,106177,9014,2319
213,2020-08-21T00:00:00.000,Probable,4683,57,117
214,2020-08-20T00:00:00.000,Confirmed,105289,8940,2310
215,2020-08-20T00:00:00.000,Probable,4593,58,117
216,2020-08-19T00:00:00.000,Confirmed,104475,8868,2293
217,2020-08-19T00:00:00.000,Probable,4544,57,117
218,2020-08-18T00:00:00.000,Confirmed,103809,8793,2278
219,2020-08-18T00:00:00.000,Probable,4473,56,118
220,2020-08-17T00:00:00.000,Confirmed,103016,8713,2268
221,2020-08-17T00:00:00.000,Probable,4405,54,117
222,2020-08-16T00:00:00.000,Confirmed,102299,8682,2266
223,2020-08-16T00:00:00.000,Probable,4388,55,115
224,2020-08-15T00:00:00.000,Confirmed,101448,8648,2265
225,2020-08-15T00:00:00.000,Probable,4302,53,116
226,2020-08-14T00:00:00.000,Confirmed,100603,8597,2255
227,2020-08-14T00:00:00.000,Probable,4235,53,115
228,2020-08-13T00:00:00.000,Confirmed,99428,8540,2248
229,2020-08-13T00:00:00.000,Probable,4194,52,115
230,2020-08-12T00:00:00.000,Confirmed,98374,8480,2238
231,2020-08-12T00:00:00.000,Probable,4147,52,114
232,2020-08-11T00:00:00.000,Confirmed,97712,8407,2232
233,2020-08-11T00:00:00.000,Probable,4033,51,112
234,2020-08-10T00:00:00.000,Confirmed,96807,8341,2215
235,2020-08-10T00:00:00.000,Probable,3942,50,112
236,2020-08-09T00:00:00.000,Confirmed,96167,8319,2214
237,2020-08-09T00:00:00.000,Probable,3919,50,112
238,2020-08-08T00:00:00.000,Confirmed,95326,8282,2211
239,2020-08-08T00:00:00.000,Probable,3863,50,111
240,2020-08-07T00:00:00.000,Confirmed,94141,8231,2208
241,2020-08-07T00:00:00.000,Probable,3741,50,109
242,2020-08-06T00:00:00.000,Confirmed,92244,8135,2191
243,2020-08-06T00:00:00.000,Probable,3623,48,108
244,2020-08-05T00:00:00.000,Confirmed,91473,8077,2164
245,2020-08-05T00:00:00.000,Probable,3576,49,110
246,2020-08-04T00:00:00.000,Confirmed,90728,8037,2134
247,2020-08-04T00:00:00.000,Probable,3523,48,110
248,2020-08-03T00:00:00.000,Confirmed,89602,7970,2108
249,2020-08-03T00:00:00.000,Probable,3504,48,110
250,2020-08-02T00:00:00.000,Confirmed,88324,7907,2108
251,2020-08-02T00:00:00.000,Probable,3458,48,110
252,2020-08-01T00:00:00.000,Confirmed,87367,7862,2105
253,2020-08-01T00:00:00.000,Probable,3434,48,110
254,2020-07-31T00:00:00.000,Confirmed,86501,7820,2067
255,2020-07-31T00:00:00.000,Probable,3387,46,107
256,2020-07-30T00:00:00.000,Confirmed,85546,7740,2035
257,2020-07-30T00:00:00.000,Probable,3358,46,106
258,2020-07-29T00:00:00.000,Confirmed,84700,7692,2020
259,2020-07-29T00:00:00.000,Probable,3293,46,105
260,2020-07-28T00:00:00.000,Confirmed,83732,7640,1991
261,2020-07-28T00:00:00.000,Probable,3262,46,104
262,2020-07-27T00:00:00.000,Confirmed,82871,7600,1978
263,2020-07-27T00:00:00.000,Probable,3201,47,104
264,2020-07-26T00:00:00.000,Confirmed,81393,7546,1975
265,2020-07-26T00:00:00.000,Probable,3174,47,103
266,2020-07-25T00:00:00.000,Confirmed,80480,7524,1972
267,2020-07-25T00:00:00.000,Probable,3129,46,103
268,2020-07-24T00:00:00.000,Confirmed,79253,7472,1964
269,2020-07-24T00:00:00.000,Probable,3111,43,103
270,2020-07-23T00:00:00.000,Confirmed,78182,7394,1951
271,2020-07-23T00:00:00.000,Probable,3055,43,103
272,2020-07-22T00:00:00.000,Confirmed,77380,7307,1948
273,2020-07-22T00:00:00.000,Probable,3013,44,103
274,2020-07-21T00:00:00.000,Confirmed,76427,7223,1945
275,2020-07-21T00:00:00.000,Probable,2944,44,103
276,2020-07-20T00:00:00.000,Confirmed,75415,7157,1927
277,2020-07-20T00:00:00.000,Probable,2960,44,104
278,2020-07-19T00:00:00.000,Confirmed,74490,7121,1923
279,2020-07-19T00:00:00.000,Probable,2940,44,104
280,2020-07-18T00:00:00.000,Confirmed,73420,7102,1921
281,2020-07-18T00:00:00.000,Probable,2953,45,104
282,2020-07-17T00:00:00.000,Confirmed,72516,7040,1909
283,2020-07-17T00:00:00.000,Probable,2917,47,104
284,2020-07-16T00:00:00.000,Confirmed,71570,6975,1903
285,2020-07-16T00:00:00.000,Probable,2861,45,104
286,2020-07-15T00:00:00.000,Confirmed,70669,6859,1882
287,2020-07-15T00:00:00.000,Probable,2858,46,110
288,2020-07-14T00:00:00.000,Confirmed,69610,6771,1870
289,2020-07-14T00:00:00.000,Probable,2833,46,107
290,2020-07-13T00:00:00.000,Confirmed,68814,6720,1861
291,2020-07-13T00:00:00.000,Probable,2828,45,107
292,2020-07-12T00:00:00.000,Confirmed,67830,6699,1859
293,2020-07-12T00:00:00.000,Probable,2840,45,107
294,2020-07-11T00:00:00.000,Confirmed,66963,6663,1857
295,2020-07-11T00:00:00.000,Probable,2819,44,105
296,2020-07-10T00:00:00.000,Confirmed,66095,6632,1853
297,2020-07-10T00:00:00.000,Probable,2836,43,105
298,2020-07-09T00:00:00.000,Confirmed,65191,6582,1832
299,2020-07-09T00:00:00.000,Probable,2797,43,105
300,2020-07-08T00:00:00.000,Confirmed,64583,6534,1799
301,2020-07-08T00:00:00.000,Probable,2792,43,106
302,2020-07-07T00:00:00.000,Confirmed,63950,6470,1775
303,2020-07-07T00:00:00.000,Probable,2790,42,106
304,2020-07-06T00:00:00.000,Confirmed,63339,6394,1747
305,2020-07-06T00:00:00.000,Probable,2763,41,106
306,2020-07-05T00:00:00.000,Confirmed,62981,6377,1746
307,2020-07-05T00:00:00.000,Probable,2767,41,107
308,2020-07-04T00:00:00.000,Confirmed,62400,6370,1745
309,2020-07-04T00:00:00.000,Probable,2709,35,104
310,2020-07-03T00:00:00.000,Confirmed,61690,6348,1741
311,2020-07-03T00:00:00.000,Probable,2703,34,104
312,2020-07-02T00:00:00.000,Confirmed,61039,6298,1712
313,2020-07-02T00:00:00.000,Probable,2696,35,104
314,2020-07-01T00:00:00.000,Confirmed,60528,6228,1681
315,2020-07-01T00:00:00.000,Probable,2675,34,105
316,2020-06-30T00:00:00.000,Confirmed,60124,6169,1658
317,2020-06-30T00:00:00.000,Probable,2663,34,105
318,2020-06-29T00:00:00.000,Confirmed,59522,6128,1635
319,2020-06-29T00:00:00.000,Probable,2667,36,105
320,2020-06-28T00:00:00.000,Confirmed,59071,6100,1628
321,2020-06-28T00:00:00.000,Probable,2665,36,104
322,2020-06-27T00:00:00.000,Confirmed,58611,6084,1620
323,2020-06-27T00:00:00.000,Probable,2636,36,104
324,2020-06-26T00:00:00.000,Confirmed,57977,6035,1596
325,2020-06-26T00:00:00.000,Probable,2593,36,104
326,2020-06-25T00:00:00.000,Confirmed,57384,5961,1572
327,2020-06-25T00:00:00.000,Probable,2562,34,103
328,2020-06-24T00:00:00.000,Confirmed,56956,5922,1559
329,2020-06-24T00:00:00.000,Probable,2558,33,102
330,2020-06-23T00:00:00.000,Confirmed,56452,5881,1542
331,2020-06-23T00:00:00.000,Probable,2542,32,103
332,2020-06-22T00:00:00.000,Confirmed,55949,5837,1517
333,2020-06-22T00:00:00.000,Probable,2516,32,103
334,2020-06-21T00:00:00.000,Confirmed,55504,5808,1508
335,2020-06-21T00:00:00.000,Probable,2490,32,103
336,2020-06-20T00:00:00.000,Confirmed,54953,5775,1504
337,2020-06-20T00:00:00.000,Probable,2490,32,103
338,2020-06-19T00:00:00.000,Confirmed,54312,5765,1499
339,2020-06-19T00:00:00.000,Probable,2481,32,103
340,2020-06-18T00:00:00.000,Confirmed,53769,5713,1482
341,2020-06-18T00:00:00.000,Probable,2469,31,104
342,2020-06-17T00:00:00.000,Confirmed,53318,5661,1478
343,2020-06-17T00:00:00.000,Probable,2457,31,105
344,2020-06-16T00:00:00.000,Confirmed,52917,5614,1465
345,2020-06-16T00:00:00.000,Probable,2414,29,105
346,2020-06-15T00:00:00.000,Confirmed,52460,5557,1444
347,2020-06-15T00:00:00.000,Probable,2426,31,108
348,2020-06-14T00:00:00.000,Confirmed,52103,5506,1438
349,2020-06-14T00:00:00.000,Probable,2403,30,108
350,2020-06-13T00:00:00.000,Confirmed,51499,5482,1435
351,2020-06-13T00:00:00.000,Probable,2370,29,106
352,2020-06-12T00:00:00.000,Confirmed,50853,5417,1426
353,2020-06-12T00:00:00.000,Probable,2358,28,108
354,2020-06-11T00:00:00.000,Confirmed,50275,5331,1413
355,2020-06-11T00:00:00.000,Probable,2372,29,107
356,2020-06-10T00:00:00.000,Confirmed,49785,5240,1408
357,2020-06-10T00:00:00.000,Probable,2392,32,106
358,2020-06-09T00:00:00.000,Confirmed,49362,5172,1391
359,2020-06-09T00:00:00.000,Probable,2376,31,105
360,2020-06-08T00:00:00.000,Confirmed,48879,5112,1373
361,2020-06-08T00:00:00.000,Probable,2372,31,104
362,2020-06-07T00:00:00.000,Confirmed,48349,5075,1369
363,2020-06-07T00:00:00.000,Probable,2332,31,103
364,2020-06-06T00:00:00.000,Confirmed,47123,5024,1357
365,2020-06-06T00:00:00.000,Probable,2274,30,103
366,2020-06-05T00:00:00.000,Confirmed,46281,4978,1350
367,2020-06-05T00:00:00.000,Probable,2251,30,103
368,2020-06-04T00:00:00.000,Confirmed,45620,4925,1338
369,2020-06-04T00:00:00.000,Probable,2236,32,107
370,2020-06-03T00:00:00.000,Confirmed,44715,4852,1322
371,2020-06-03T00:00:00.000,Probable,2190,32,106
372,2020-06-02T00:00:00.000,Confirmed,44069,4738,1300
373,2020-06-02T00:00:00.000,Probable,2170,32,107
374,2020-06-01T00:00:00.000,Confirmed,43247,4660,1282
375,2020-06-01T00:00:00.000,Probable,2151,34,110
376,2020-05-31T00:00:00.000,Confirmed,42499,4611,1274
377,2020-05-31T00:00:00.000,Probable,2108,32,101
378,2020-05-30T00:00:00.000,Confirmed,41529,4570,1269
379,2020-05-30T00:00:00.000,Probable,2082,31,101
380,2020-05-29T00:00:00.000,Confirmed,40477,4497,1258
381,2020-05-29T00:00:00.000,Probable,2056,32,100
382,2020-05-28T00:00:00.000,Confirmed,39393,4410,1236
383,2020-05-28T00:00:00.000,Probable,2008,32,102
384,2020-05-27T00:00:00.000,Confirmed,38276,4351,1202
385,2020-05-27T00:00:00.000,Probable,1973,34,79
386,2020-05-26T00:00:00.000,Confirmed,37440,4294,1175
387,2020-05-26T00:00:00.000,Probable,1902,31,61
388,2020-05-25T00:00:00.000,Confirmed,35890,4239,1158
389,2020-05-25T00:00:00.000,Probable,1837,30,50
390,2020-05-24T00:00:00.000,Confirmed,34451,4185,1135
391,2020-05-24T00:00:00.000,Probable,1793,29,36
392,2020-05-23T00:00:00.000,Confirmed,33962,4153,1123
393,2020-05-23T00:00:00.000,Probable,1787,28,36
394,2020-05-22T00:00:00.000,Confirmed,33208,4117,1100
395,2020-05-22T00:00:00.000,Probable,1742,28,36
396,2020-05-21T00:00:00.000,Confirmed,32428,4066,1064
397,2020-05-21T00:00:00.000,Probable,1709,27,35
398,2020-05-20T00:00:00.000,Confirmed,31247,3951,1040
399,2020-05-20T00:00:00.000,Probable,1661,28,34
400,2020-05-19T00:00:00.000,Confirmed,30539,3876,1007
401,2020-05-19T00:00:00.000,Probable,1606,28,34
402,2020-05-18T00:00:00.000,Confirmed,29591,3796,980
403,2020-05-18T00:00:00.000,Probable,1549,26,34
404,2020-05-17T00:00:00.000,Confirmed,28901,3749,975
405,2020-05-17T00:00:00.000,Probable,1487,26,34
406,2020-05-16T00:00:00.000,Confirmed,28233,3697,968
407,2020-05-16T00:00:00.000,Probable,1450,27,34
408,2020-05-15T00:00:00.000,Confirmed,27293,3630,944
409,2020-05-15T00:00:00.000,Probable,1379,27,33
410,2020-05-14T00:00:00.000,Confirmed,26469,3568,927
411,2020-05-14T00:00:00.000,Probable,1344,24,28
412,2020-05-13T00:00:00.000,Confirmed,25431,3498,899
413,2020-05-13T00:00:00.000,Probable,1315,22,28
414,2020-05-12T00:00:00.000,Confirmed,24601,3373,864
415,2020-05-12T00:00:00.000,Probable,1199,22,27
416,2020-05-11T00:00:00.000,Confirmed,23889,3278,823
417,2020-05-11T00:00:00.000,Probable,1181,22,27
418,2020-05-10T00:00:00.000,Confirmed,22962,3190,813
419,2020-05-10T00:00:00.000,Probable,1119,21,26
420,2020-05-09T00:00:00.000,Confirmed,22086,3143,801
421,2020-05-09T00:00:00.000,Probable,1110,21,26
422,2020-05-08T00:00:00.000,Confirmed,21274,3039,787
423,2020-05-08T00:00:00.000,Probable,1068,20,25
424,2020-05-07T00:00:00.000,Confirmed,20537,2934,745
425,2020-05-07T00:00:00.000,Probable,1033,21,24
426,2020-05-05T00:00:00.000,Confirmed,19357,2754,690
427,2020-05-05T00:00:00.000,Probable,899,19,23
428,2020-05-04T00:00:00.000,Confirmed,18640,2681,662
429,2020-05-04T00:00:00.000,Probable,852,19,22
430,2020-05-03T00:00:00.000,Confirmed,17873,2613,644
431,2020-05-03T00:00:00.000,Probable,798,14,16
432,2020-05-02T00:00:00.000,Confirmed,16979,2510,607
433,2020-05-02T00:00:00.000,Probable,752,9,9
434,2020-05-01T00:00:00.000,Confirmed,16109,2407,572
435,2020-05-01T00:00:00.000,Probable,792,9,9
436,2020-04-30T00:00:00.000,Confirmed,15180,2313,543
437,2020-04-30T00:00:00.000,Probable,666,9,9
438,2020-04-29T00:00:00.000,Confirmed,14328,2252,513
439,2020-04-29T00:00:00.000,Probable,633,7,9
440,2020-04-28T00:00:00.000,Confirmed,13794,2158,487
441,2020-04-28T00:00:00.000,Probable,545,7,5
442,2020-04-27T00:00:00.000,Confirmed,13036,2059,454
443,2020-04-27T00:00:00.000,Probable,499,7,4
444,2020-04-26T00:00:00.000,Confirmed,12488,2007,444
445,2020-04-26T00:00:00.000,Probable,482,7,4
446,2020-04-25T00:00:00.000,Confirmed,11902,1935,432
447,2020-04-25T00:00:00.000,Probable,464,7,4
448,2020-04-24T00:00:00.000,Confirmed,11169,1829,407
449,2020-04-24T00:00:00.000,Probable,425,8,3
450,2020-04-23T00:00:00.000,Confirmed,10627,1743,370
451,2020-04-23T00:00:00.000,Probable,371,10,2
452,2020-04-22T00:00:00.000,Confirmed,9952,1656,347
453,2020-04-22T00:00:00.000,Probable,314,3,2
454,2020-04-21T00:00:00.000,Confirmed,9451,1578,321
455,2020-04-21T00:00:00.000,Probable,179,3,3
